Series ID,Year,Value
CUSR0000SA0L12,8/31/2018,226.242
CUSR0000SA0L12,9/30/2018,226.799
CUSR0000SA0L12,10/31/2018,227.421
CUSR0000SA0L12,11/30/2018,226.586
CUSR0000SA0L12,12/31/2018,226.262
CUSR0000SA0L12,1/31/2019,225.385
CUSR0000SA0L12,2/28/2019,226.013
CUSR0000SA0L12,3/31/2019,227.082
CUSR0000SA0L12,4/30/2019,228.253
CUSR0000SA0L12,5/31/2019,227.867
CUSR0000SA0L12,6/30/2019,227.288
CUSR0000SA0L12,7/31/2019,227.877
CUSR0000SA0L12,8/31/2019,227.952
CUSR0000SA0L12,9/30/2019,228.007
CUSR0000SA0L12,10/31/2019,228.901
CUSR0000SA0L12,11/30/2019,229.64
CUSR0000SA0L12,12/31/2019,230.514
CUSR0000SA0L12,1/31/2020,230.281
CUSR0000SA0L12,2/29/2020,230.215
CUSR0000SA0L12,3/31/2020,228.212
CUSR0000SA0L12,4/30/2020,224.024
CUSR0000SA0L12,5/31/2020,222.841
CUSR0000SA0L12,6/30/2020,224.284
CUSR0000SA0L12,7/31/2020,226.525
CUSR0000SA0L12,8/31/2020,227.816
CUSR0000SA0L12,9/30/2020,228.671
CUSR0000SA0L12,10/31/2020,228.871
CUSR0000SA0L12,11/30/2020,229.771
CUSR0000SA0L12,12/31/2020,231.208
CUSR0000SA0L12,1/31/2021,231.78
CUSR0000SA0L12,2/28/2021,233.233
CUSR0000SA0L12,3/31/2021,235.011
CUSR0000SA0L12,4/30/2021,237.333
CUSR0000SA0L12,5/31/2021,239.447
CUSR0000SA0L12,6/30/2021,241.986
CUSR0000SA0L12,7/31/2021,243.109
CUSR0000SA0L12,8/31/2021,243.866
CUSR0000SA0L12,9/30/2021,244.605
CUSR0000SA0L12,10/31/2021,247.592
CUSR0000SA0L12,11/30/2021,250.348
CUSR0000SA0L12,12/31/2021,252.707
CUSR0000SA0L12,1/31/2022,254.344
CUSR0000SA0L12,2/28/2022,256.5
CUSR0000SA0L12,3/31/2022,260.177
CUSR0000SA0L12,4/30/2022,260.835
CUSR0000SA0L12,5/31/2022,263.491
CUSR0000SA0L12,6/30/2022,267.892
CUSR0000SA0L12,7/31/2022,266.224
CUSR0000SA0L12,8/31/2022,264.898
CUSR0000SA0L12,9/30/2022,265.207
CUSR0000SA0L12,10/31/2022,266.1
CUSR0000SA0L12,11/30/2022,266.029
CUSR0000SA0L12,12/31/2022,264.782
CUSR0000SA0L12,1/31/2023,265.81
CUSR0000SA0L12,2/28/2023,266.276
CUSR0000SA0L12,3/31/2023,265.68
CUSR0000SA0L12,4/30/2023,266.989
CUSR0000SA0L12,5/31/2023,266.443
CUSR0000SA0L12,6/30/2023,266.673
CUSR0000SA0L12,7/31/2023,266.74
CUSR0000SA0L12,8/31/2023,268.583
CUSR0000SA0L12,9/30/2023,269.289
CUSR0000SA0L12,10/31/2023,268.88
CUSR0000SA0L12,11/30/2023,268.783
CUSR0000SA0L12,12/31/2023,269.108
CUSR0000SA0L12,1/31/2024,269.287
CUSR0000SA0L12,2/29/2024,270.811
CUSR0000SA0L12,3/31/2024,271.959
CUSR0000SA0L12,4/30/2024,272.898
CUSR0000SA0L12,5/31/2024,272.042
CUSR0000SA0L12,6/30/2024,271.226
CUSR0000SA0L12,7/31/2024,271.203
CUSR0000SA0L12,8/31/2024,271.104
CUSR0000SA0L12E,1/31/2010,205.658
CUSR0000SA0L12E,2/28/2010,205.836
CUSR0000SA0L12E,3/31/2010,205.967
CUSR0000SA0L12E,4/30/2010,206.002
CUSR0000SA0L12E,5/31/2010,206.126
CUSR0000SA0L12E,6/30/2010,206.397
CUSR0000SA0L12E,7/31/2010,206.588
CUSR0000SA0L12E,8/31/2010,206.821
CUSR0000SA0L12E,9/30/2010,207.061
CUSR0000SA0L12E,10/31/2010,207.178
CUSR0000SA0L12E,11/30/2010,207.509
CUSR0000SA0L12E,12/31/2010,207.647
CUSR0000SA0L12E,1/31/2011,208.181
CUSR0000SA0L12E,2/28/2011,208.656
CUSR0000SA0L12E,3/31/2011,208.902
CUSR0000SA0L12E,4/30/2011,209.189
CUSR0000SA0L12E,5/31/2011,209.756
CUSR0000SA0L12E,6/30/2011,210.282
CUSR0000SA0L12E,7/31/2011,210.726
CUSR0000SA0L12E,8/31/2011,211.461
CUSR0000SA0L12E,9/30/2011,211.671
CUSR0000SA0L12E,10/31/2011,211.986
CUSR0000SA0L12E,11/30/2011,212.356
CUSR0000SA0L12E,12/31/2011,212.849
CUSR0000SA0L12E,1/31/2012,213.391
CUSR0000SA0L12E,2/29/2012,213.382
CUSR0000SA0L12E,3/31/2012,213.781
CUSR0000SA0L12E,4/30/2012,214.119
CUSR0000SA0L12E,5/31/2012,214.394
CUSR0000SA0L12E,6/30/2012,214.818
CUSR0000SA0L12E,7/31/2012,215.171
CUSR0000SA0L12E,8/31/2012,215.299
CUSR0000SA0L12E,9/30/2012,215.632
CUSR0000SA0L12E,10/31/2012,215.87
CUSR0000SA0L12E,11/30/2012,216.122
CUSR0000SA0L12E,12/31/2012,216.5
CUSR0000SA0L12E,1/31/2013,217.01
CUSR0000SA0L12E,2/28/2013,217.212
CUSR0000SA0L12E,3/31/2013,217.301
CUSR0000SA0L12E,4/30/2013,217.064
CUSR0000SA0L12E,5/31/2013,216.98
CUSR0000SA0L12E,6/30/2013,217.229
CUSR0000SA0L12E,7/31/2013,217.813
CUSR0000SA0L12E,8/31/2013,218.175
CUSR0000SA0L12E,9/30/2013,218.483
CUSR0000SA0L12E,10/31/2013,218.621
CUSR0000SA0L12E,11/30/2013,218.84
CUSR0000SA0L12E,12/31/2013,219.046
CUSR0000SA0L12E,1/31/2014,218.974
CUSR0000SA0L12E,2/28/2014,218.986
CUSR0000SA0L12E,3/31/2014,219.215
CUSR0000SA0L12E,4/30/2014,219.553
CUSR0000SA0L12E,5/31/2014,219.818
CUSR0000SA0L12E,6/30/2014,220.053
CUSR0000SA0L12E,7/31/2014,220.189
CUSR0000SA0L12E,8/31/2014,220.171
CUSR0000SA0L12E,9/30/2014,220.412
CUSR0000SA0L12E,10/31/2014,220.697
CUSR0000SA0L12E,11/30/2014,220.71
CUSR0000SA0L12E,12/31/2014,220.582
CUSR0000SA0L12E,1/31/2015,220.496
CUSR0000SA0L12E,2/28/2015,220.657
CUSR0000SA0L12E,3/31/2015,221.123
CUSR0000SA0L12E,4/30/2015,221.626
CUSR0000SA0L12E,5/31/2015,221.866
CUSR0000SA0L12E,6/30/2015,222.019
CUSR0000SA0L12E,7/31/2015,222.205
CUSR0000SA0L12E,8/31/2015,222.26
CUSR0000SA0L12E,9/30/2015,222.578
CUSR0000SA0L12E,10/31/2015,222.891
CUSR0000SA0L12E,11/30/2015,223.233
CUSR0000SA0L12E,12/31/2015,223.34
CUSR0000SA0L12E,1/31/2016,223.442
CUSR0000SA0L12E,2/29/2016,223.866
CUSR0000SA0L12E,3/31/2016,224.146
CUSR0000SA0L12E,4/30/2016,224.733
CUSR0000SA0L12E,5/31/2016,225.084
CUSR0000SA0L12E,6/30/2016,225.17
CUSR0000SA0L12E,7/31/2016,225.223
CUSR0000SA0L12E,8/31/2016,225.677
CUSR0000SA0L12E,9/30/2016,225.767
CUSR0000SA0L12E,10/31/2016,225.665
CUSR0000SA0L12E,11/30/2016,225.716
CUSR0000SA0L12E,12/31/2016,225.928
CUSR0000SA0L12E,1/31/2017,226.388
CUSR0000SA0L12E,2/28/2017,226.782
CUSR0000SA0L12E,3/31/2017,226.431
CUSR0000SA0L12E,4/30/2017,226.462
CUSR0000SA0L12E,5/31/2017,226.372
CUSR0000SA0L12E,6/30/2017,226.44
CUSR0000SA0L12E,7/31/2017,226.553
CUSR0000SA0L12E,8/31/2017,226.72
CUSR0000SA0L12E,9/30/2017,226.698
CUSR0000SA0L12E,10/31/2017,227.192
CUSR0000SA0L12E,11/30/2017,227.298
CUSR0000SA0L12E,12/31/2017,227.561
CUSR0000SA0L12E,1/31/2018,228.439
CUSR0000SA0L12E,2/28/2018,228.91
CUSR0000SA0L12E,3/31/2018,229.218
CUSR0000SA0L12E,4/30/2018,229.282
CUSR0000SA0L12E,5/31/2018,229.491
CUSR0000SA0L12E,6/30/2018,229.678
CUSR0000SA0L12E,7/31/2018,229.674
CUSR0000SA0L12E,8/31/2018,229.46
CUSR0000SA0L12E,9/30/2018,229.913
CUSR0000SA0L12E,10/31/2018,230.284
CUSR0000SA0L12E,11/30/2018,230.63
CUSR0000SA0L12E,12/31/2018,231.113
CUSR0000SA0L12E,1/31/2019,231.725
CUSR0000SA0L12E,2/28/2019,231.794
CUSR0000SA0L12E,3/31/2019,231.856
CUSR0000SA0L12E,4/30/2019,231.916
CUSR0000SA0L12E,5/31/2019,231.794
CUSR0000SA0L12E,6/30/2019,232.103
CUSR0000SA0L12E,7/31/2019,232.488
CUSR0000SA0L12E,8/31/2019,233.085
CUSR0000SA0L12E,9/30/2019,233.298
CUSR0000SA0L12E,10/31/2019,233.96
CUSR0000SA0L12E,11/30/2019,234.444
CUSR0000SA0L12E,12/31/2019,234.827
CUSR0000SA0L12E,1/31/2020,235.233
CUSR0000SA0L12E,2/29/2020,235.741
CUSR0000SA0L12E,3/31/2020,235.238
CUSR0000SA0L12E,4/30/2020,233.343
CUSR0000SA0L12E,5/31/2020,232.464
CUSR0000SA0L12E,6/30/2020,232.859
CUSR0000SA0L12E,7/31/2020,234.774
CUSR0000SA0L12E,8/31/2020,236.046
CUSR0000SA0L12E,9/30/2020,236.701
CUSR0000SA0L12E,10/31/2020,237.075
CUSR0000SA0L12E,11/30/2020,237.925
CUSR0000SA0L12E,12/31/2020,238.284
CUSR0000SA0L12E,1/31/2021,238.199
CUSR0000SA0L12E,2/28/2021,238.478
CUSR0000SA0L12E,3/31/2021,239.042
CUSR0000SA0L12E,4/30/2021,241.704
CUSR0000SA0L12E,5/31/2021,243.919
CUSR0000SA0L12E,6/30/2021,246.295
CUSR0000SA0L12E,7/31/2021,247.018
CUSR0000SA0L12E,8/31/2021,247.238
CUSR0000SA0L12E,9/30/2021,247.673
CUSR0000SA0L12E,10/31/2021,249.769
CUSR0000SA0L12E,11/30/2021,251.62
CUSR0000SA0L12E,12/31/2021,253.668
CUSR0000SA0L12E,1/31/2022,255.525
CUSR0000SA0L12E,2/28/2022,256.805
CUSR0000SA0L12E,3/31/2022,257.097
CUSR0000SA0L12E,4/30/2022,258.348
CUSR0000SA0L12E,5/31/2022,259.596
CUSR0000SA0L12E,6/30/2022,261.344
CUSR0000SA0L12E,7/31/2022,261.888
CUSR0000SA0L12E,8/31/2022,262.838
CUSR0000SA0L12E,9/30/2022,264.169
CUSR0000SA0L12E,10/31/2022,264.395
CUSR0000SA0L12E,11/30/2022,264.615
CUSR0000SA0L12E,12/31/2022,264.889
CUSR0000SA0L12E,1/31/2023,265.447
CUSR0000SA0L12E,2/28/2023,266.177
CUSR0000SA0L12E,3/31/2023,266.633
CUSR0000SA0L12E,4/30/2023,267.845
CUSR0000SA0L12E,5/31/2023,268.446
CUSR0000SA0L12E,6/30/2023,268.516
CUSR0000SA0L12E,7/31/2023,268.602
CUSR0000SA0L12E,8/31/2023,268.971
CUSR0000SA0L12E,9/30/2023,269.302
CUSR0000SA0L12E,10/31/2023,269.741
CUSR0000SA0L12E,11/30/2023,270.282
CUSR0000SA0L12E,12/31/2023,270.746
CUSR0000SA0L12E,1/31/2024,271.296
CUSR0000SA0L12E,2/29/2024,272.115
CUSR0000SA0L12E,3/31/2024,272.96
CUSR0000SA0L12E,4/30/2024,273.562
CUSR0000SA0L12E,5/31/2024,273.462
CUSR0000SA0L12E,6/30/2024,273.397
CUSR0000SA0L12E,7/31/2024,273.359
CUSR0000SA0L12E,8/31/2024,273.576
CUSR0000SA0L12E4,1/31/2010,209.427
CUSR0000SA0L12E4,2/28/2010,209.593
CUSR0000SA0L12E4,3/31/2010,209.789
CUSR0000SA0L12E4,4/30/2010,209.875
CUSR0000SA0L12E4,5/31/2010,210.059
CUSR0000SA0L12E4,6/30/2010,210.278
CUSR0000SA0L12E4,7/31/2010,210.442
CUSR0000SA0L12E4,8/31/2010,210.626
CUSR0000SA0L12E4,9/30/2010,210.839
CUSR0000SA0L12E4,10/31/2010,210.945
CUSR0000SA0L12E4,11/30/2010,211.267
CUSR0000SA0L12E4,12/31/2010,211.35
CUSR0000SA0L12E4,1/31/2011,211.862
CUSR0000SA0L12E4,2/28/2011,212.39
CUSR0000SA0L12E4,3/31/2011,212.69
CUSR0000SA0L12E4,4/30/2011,213.004
CUSR0000SA0L12E4,5/31/2011,213.544
CUSR0000SA0L12E4,6/30/2011,213.961
CUSR0000SA0L12E4,7/31/2011,214.333
CUSR0000SA0L12E4,8/31/2011,215.023
CUSR0000SA0L12E4,9/30/2011,215.22
CUSR0000SA0L12E4,10/31/2011,215.535
CUSR0000SA0L12E4,11/30/2011,215.916
CUSR0000SA0L12E4,12/31/2011,216.449
CUSR0000SA0L12E4,1/31/2012,217.106
CUSR0000SA0L12E4,2/29/2012,217.177
CUSR0000SA0L12E4,3/31/2012,217.642
CUSR0000SA0L12E4,4/30/2012,217.95
CUSR0000SA0L12E4,5/31/2012,218.143
CUSR0000SA0L12E4,6/30/2012,218.549
CUSR0000SA0L12E4,7/31/2012,218.944
CUSR0000SA0L12E4,8/31/2012,219.151
CUSR0000SA0L12E4,9/30/2012,219.586
CUSR0000SA0L12E4,10/31/2012,219.883
CUSR0000SA0L12E4,11/30/2012,220.154
CUSR0000SA0L12E4,12/31/2012,220.536
CUSR0000SA0L12E4,1/31/2013,221.046
CUSR0000SA0L12E4,2/28/2013,221.258
CUSR0000SA0L12E4,3/31/2013,221.41
CUSR0000SA0L12E4,4/30/2013,221.179
CUSR0000SA0L12E4,5/31/2013,221.095
CUSR0000SA0L12E4,6/30/2013,221.344
CUSR0000SA0L12E4,7/31/2013,221.946
CUSR0000SA0L12E4,8/31/2013,222.298
CUSR0000SA0L12E4,9/30/2013,222.566
CUSR0000SA0L12E4,10/31/2013,222.661
CUSR0000SA0L12E4,11/30/2013,222.846
CUSR0000SA0L12E4,12/31/2013,223.034
CUSR0000SA0L12E4,1/31/2014,223.038
CUSR0000SA0L12E4,2/28/2014,223.099
CUSR0000SA0L12E4,3/31/2014,223.404
CUSR0000SA0L12E4,4/30/2014,223.786
CUSR0000SA0L12E4,5/31/2014,224.078
CUSR0000SA0L12E4,6/30/2014,224.332
CUSR0000SA0L12E4,7/31/2014,224.46
CUSR0000SA0L12E4,8/31/2014,224.425
CUSR0000SA0L12E4,9/30/2014,224.657
CUSR0000SA0L12E4,10/31/2014,225.012
CUSR0000SA0L12E4,11/30/2014,225.11
CUSR0000SA0L12E4,12/31/2014,225.071
CUSR0000SA0L12E4,1/31/2015,225.035
CUSR0000SA0L12E4,2/28/2015,225.067
CUSR0000SA0L12E4,3/31/2015,225.536
CUSR0000SA0L12E4,4/30/2015,226.028
CUSR0000SA0L12E4,5/31/2015,226.23
CUSR0000SA0L12E4,6/30/2015,226.381
CUSR0000SA0L12E4,7/31/2015,226.601
CUSR0000SA0L12E4,8/31/2015,226.705
CUSR0000SA0L12E4,9/30/2015,227.084
CUSR0000SA0L12E4,10/31/2015,227.482
CUSR0000SA0L12E4,11/30/2015,227.934
CUSR0000SA0L12E4,12/31/2015,228.099
CUSR0000SA0L12E4,1/31/2016,228.141
CUSR0000SA0L12E4,2/29/2016,228.645
CUSR0000SA0L12E4,3/31/2016,228.969
CUSR0000SA0L12E4,4/30/2016,229.458
CUSR0000SA0L12E4,5/31/2016,229.763
CUSR0000SA0L12E4,6/30/2016,229.972
CUSR0000SA0L12E4,7/31/2016,230.151
CUSR0000SA0L12E4,8/31/2016,230.673
CUSR0000SA0L12E4,9/30/2016,230.613
CUSR0000SA0L12E4,10/31/2016,230.705
CUSR0000SA0L12E4,11/30/2016,230.93
CUSR0000SA0L12E4,12/31/2016,231.197
CUSR0000SA0L12E4,1/31/2017,231.743
CUSR0000SA0L12E4,2/28/2017,232.167
CUSR0000SA0L12E4,3/31/2017,231.753
CUSR0000SA0L12E4,4/30/2017,231.834
CUSR0000SA0L12E4,5/31/2017,231.738
CUSR0000SA0L12E4,6/30/2017,231.88
CUSR0000SA0L12E4,7/31/2017,232.063
CUSR0000SA0L12E4,8/31/2017,232.241
CUSR0000SA0L12E4,9/30/2017,232.358
CUSR0000SA0L12E4,10/31/2017,232.676
CUSR0000SA0L12E4,11/30/2017,232.755
CUSR0000SA0L12E4,12/31/2017,233.046
CUSR0000SA0L12E4,1/31/2018,233.93
CUSR0000SA0L12E4,2/28/2018,234.432
CUSR0000SA0L12E4,3/31/2018,234.804
CUSR0000SA0L12E4,4/30/2018,234.905
CUSR0000SA0L12E4,5/31/2018,235.07
CUSR0000SA0L12E4,6/30/2018,235.326
CUSR0000SA0L12E4,7/31/2018,235.354
CUSR0000SA0L12E4,8/31/2018,235.077
CUSR0000SA0L12E4,9/30/2018,235.676
CUSR0000SA0L12E4,10/31/2018,235.954
CUSR0000SA0L12E4,11/30/2018,236.186
CUSR0000SA0L12E4,12/31/2018,236.669
CUSR0000SA0L12E4,1/31/2019,237.14
CUSR0000SA0L12E4,2/28/2019,237.21
CUSR0000SA0L12E4,3/31/2019,237.375
CUSR0000SA0L12E4,4/30/2019,237.564
CUSR0000SA0L12E4,5/31/2019,237.555
CUSR0000SA0L12E4,6/30/2019,237.919
CUSR0000SA0L12E4,7/31/2019,238.346
CUSR0000SA0L12E4,8/31/2019,238.939
CUSR0000SA0L12E4,9/30/2019,239.169
CUSR0000SA0L12E4,10/31/2019,239.791
CUSR0000SA0L12E4,11/30/2019,240.325
CUSR0000SA0L12E4,12/31/2019,240.691
CUSR0000SA0L12E4,1/31/2020,241.183
CUSR0000SA0L12E4,2/29/2020,241.615
CUSR0000SA0L12E4,3/31/2020,240.962
CUSR0000SA0L12E4,4/30/2020,239.186
CUSR0000SA0L12E4,5/31/2020,238.33
CUSR0000SA0L12E4,6/30/2020,239.138
CUSR0000SA0L12E4,7/31/2020,240.953
CUSR0000SA0L12E4,8/31/2020,241.593
CUSR0000SA0L12E4,9/30/2020,241.408
CUSR0000SA0L12E4,10/31/2020,241.512
CUSR0000SA0L12E4,11/30/2020,242.551
CUSR0000SA0L12E4,12/31/2020,243.001
CUSR0000SA0L12E4,1/31/2021,242.994
CUSR0000SA0L12E4,2/28/2021,243.269
CUSR0000SA0L12E4,3/31/2021,243.751
CUSR0000SA0L12E4,4/30/2021,245.32
CUSR0000SA0L12E4,5/31/2021,246.622
CUSR0000SA0L12E4,6/30/2021,247.593
CUSR0000SA0L12E4,7/31/2021,248.49
CUSR0000SA0L12E4,8/31/2021,249.099
CUSR0000SA0L12E4,9/30/2021,249.547
CUSR0000SA0L12E4,10/31/2021,251.124
CUSR0000SA0L12E4,11/30/2021,252.5
CUSR0000SA0L12E4,12/31/2021,253.89
CUSR0000SA0L12E4,1/31/2022,255.423
CUSR0000SA0L12E4,2/28/2022,256.667
CUSR0000SA0L12E4,3/31/2022,257.854
CUSR0000SA0L12E4,4/30/2022,259.644
CUSR0000SA0L12E4,5/31/2022,260.84
CUSR0000SA0L12E4,6/30/2022,262.642
CUSR0000SA0L12E4,7/31/2022,263.497
CUSR0000SA0L12E4,8/31/2022,264.747
CUSR0000SA0L12E4,9/30/2022,266.32
CUSR0000SA0L12E4,10/31/2022,266.9
CUSR0000SA0L12E4,11/30/2022,267.682
CUSR0000SA0L12E4,12/31/2022,268.42
CUSR0000SA0L12E4,1/31/2023,269.341
CUSR0000SA0L12E4,2/28/2023,270.369
CUSR0000SA0L12E4,3/31/2023,270.958
CUSR0000SA0L12E4,4/30/2023,271.73
CUSR0000SA0L12E4,5/31/2023,271.832
CUSR0000SA0L12E4,6/30/2023,272.013
CUSR0000SA0L12E4,7/31/2023,272.364
CUSR0000SA0L12E4,8/31/2023,273.083
CUSR0000SA0L12E4,9/30/2023,273.745
CUSR0000SA0L12E4,10/31/2023,274.287
CUSR0000SA0L12E4,11/30/2023,274.642
CUSR0000SA0L12E4,12/31/2023,275.043
CUSR0000SA0L12E4,1/31/2024,276.138
CUSR0000SA0L12E4,2/29/2024,276.944
CUSR0000SA0L12E4,3/31/2024,277.991
CUSR0000SA0L12E4,4/30/2024,278.811
CUSR0000SA0L12E4,5/31/2024,278.627
CUSR0000SA0L12E4,6/30/2024,278.756
CUSR0000SA0L12E4,7/31/2024,279.007
CUSR0000SA0L12E4,8/31/2024,279.359
CUSR0000SA0L1E,1/31/2010,220.633
CUSR0000SA0L1E,2/28/2010,220.731
CUSR0000SA0L1E,3/31/2010,220.783
CUSR0000SA0L1E,4/30/2010,220.822
CUSR0000SA0L1E,5/31/2010,220.962
CUSR0000SA0L1E,6/30/2010,221.194
CUSR0000SA0L1E,7/31/2010,221.363
CUSR0000SA0L1E,8/31/2010,221.509
CUSR0000SA0L1E,9/30/2010,221.711
CUSR0000SA0L1E,10/31/2010,221.83
CUSR0000SA0L1E,11/30/2010,222.149
CUSR0000SA0L1E,12/31/2010,222.343
CUSR0000SA0L1E,1/31/2011,222.803
CUSR0000SA0L1E,2/28/2011,223.213
CUSR0000SA0L1E,3/31/2011,223.454
CUSR0000SA0L1E,4/30/2011,223.727
CUSR0000SA0L1E,5/31/2011,224.175
CUSR0000SA0L1E,6/30/2011,224.697
CUSR0000SA0L1E,7/31/2011,225.218
CUSR0000SA0L1E,8/31/2011,225.862
CUSR0000SA0L1E,9/30/2011,226.118
CUSR0000SA0L1E,10/31/2011,226.506
CUSR0000SA0L1E,11/30/2011,226.899
CUSR0000SA0L1E,12/31/2011,227.405
CUSR0000SA0L1E,1/31/2012,227.877
CUSR0000SA0L1E,2/29/2012,228.034
CUSR0000SA0L1E,3/31/2012,228.478
CUSR0000SA0L1E,4/30/2012,228.905
CUSR0000SA0L1E,5/31/2012,229.224
CUSR0000SA0L1E,6/30/2012,229.623
CUSR0000SA0L1E,7/31/2012,229.97
CUSR0000SA0L1E,8/31/2012,230.233
CUSR0000SA0L1E,9/30/2012,230.659
CUSR0000SA0L1E,10/31/2012,231.024
CUSR0000SA0L1E,11/30/2012,231.33
CUSR0000SA0L1E,12/31/2012,231.725
CUSR0000SA0L1E,1/31/2013,232.229
CUSR0000SA0L1E,2/28/2013,232.569
CUSR0000SA0L1E,3/31/2013,232.794
CUSR0000SA0L1E,4/30/2013,232.832
CUSR0000SA0L1E,5/31/2013,232.996
CUSR0000SA0L1E,6/30/2013,233.35
CUSR0000SA0L1E,7/31/2013,233.88
CUSR0000SA0L1E,8/31/2013,234.336
CUSR0000SA0L1E,9/30/2013,234.7
CUSR0000SA0L1E,10/31/2013,234.921
CUSR0000SA0L1E,11/30/2013,235.359
CUSR0000SA0L1E,12/31/2013,235.759
CUSR0000SA0L1E,1/31/2014,235.961
CUSR0000SA0L1E,2/28/2014,236.185
CUSR0000SA0L1E,3/31/2014,236.625
CUSR0000SA0L1E,4/30/2014,237.072
CUSR0000SA0L1E,5/31/2014,237.529
CUSR0000SA0L1E,6/30/2014,237.837
CUSR0000SA0L1E,7/31/2014,238.195
CUSR0000SA0L1E,8/31/2014,238.405
CUSR0000SA0L1E,9/30/2014,238.786
CUSR0000SA0L1E,10/31/2014,239.191
CUSR0000SA0L1E,11/30/2014,239.458
CUSR0000SA0L1E,12/31/2014,239.584
CUSR0000SA0L1E,1/31/2015,239.811
CUSR0000SA0L1E,2/28/2015,240.172
CUSR0000SA0L1E,3/31/2015,240.755
CUSR0000SA0L1E,4/30/2015,241.346
CUSR0000SA0L1E,5/31/2015,241.688
CUSR0000SA0L1E,6/30/2015,242.064
CUSR0000SA0L1E,7/31/2015,242.565
CUSR0000SA0L1E,8/31/2015,242.817
CUSR0000SA0L1E,9/30/2015,243.316
CUSR0000SA0L1E,10/31/2015,243.768
CUSR0000SA0L1E,11/30/2015,244.241
CUSR0000SA0L1E,12/31/2015,244.547
CUSR0000SA0L1E,1/31/2016,244.955
CUSR0000SA0L1E,2/29/2016,245.51
CUSR0000SA0L1E,3/31/2016,245.913
CUSR0000SA0L1E,4/30/2016,246.551
CUSR0000SA0L1E,5/31/2016,247.137
CUSR0000SA0L1E,6/30/2016,247.54
CUSR0000SA0L1E,7/31/2016,247.829
CUSR0000SA0L1E,8/31/2016,248.423
CUSR0000SA0L1E,9/30/2016,248.842
CUSR0000SA0L1E,10/31/2016,249.142
CUSR0000SA0L1E,11/30/2016,249.481
CUSR0000SA0L1E,12/31/2016,249.92
CUSR0000SA0L1E,1/31/2017,250.467
CUSR0000SA0L1E,2/28/2017,250.998
CUSR0000SA0L1E,3/31/2017,250.944
CUSR0000SA0L1E,4/30/2017,251.227
CUSR0000SA0L1E,5/31/2017,251.43
CUSR0000SA0L1E,6/30/2017,251.746
CUSR0000SA0L1E,7/31/2017,251.985
CUSR0000SA0L1E,8/31/2017,252.535
CUSR0000SA0L1E,9/30/2017,252.812
CUSR0000SA0L1E,10/31/2017,253.526
CUSR0000SA0L1E,11/30/2017,253.816
CUSR0000SA0L1E,12/31/2017,254.344
CUSR0000SA0L1E,1/31/2018,255.204
CUSR0000SA0L1E,2/28/2018,255.711
CUSR0000SA0L1E,3/31/2018,256.271
CUSR0000SA0L1E,4/30/2018,256.63
CUSR0000SA0L1E,5/31/2018,257.145
CUSR0000SA0L1E,6/30/2018,257.399
CUSR0000SA0L1E,7/31/2018,257.699
CUSR0000SA0L1E,8/31/2018,257.891
CUSR0000SA0L1E,9/30/2018,258.368
CUSR0000SA0L1E,10/31/2018,258.917
CUSR0000SA0L1E,11/30/2018,259.439
CUSR0000SA0L1E,12/31/2018,260.063
CUSR0000SA0L1E,1/31/2019,260.766
CUSR0000SA0L1E,2/28/2019,261.186
CUSR0000SA0L1E,3/31/2019,261.567
CUSR0000SA0L1E,4/30/2019,261.997
CUSR0000SA0L1E,5/31/2019,262.217
CUSR0000SA0L1E,6/30/2019,262.739
CUSR0000SA0L1E,7/31/2019,263.28
CUSR0000SA0L1E,8/31/2019,263.877
CUSR0000SA0L1E,9/30/2019,264.388
CUSR0000SA0L1E,10/31/2019,264.97
CUSR0000SA0L1E,11/30/2019,265.548
CUSR0000SA0L1E,12/31/2019,266.02
CUSR0000SA0L1E,1/31/2020,266.698
CUSR0000SA0L1E,2/29/2020,267.402
CUSR0000SA0L1E,3/31/2020,267.068
CUSR0000SA0L1E,4/30/2020,265.796
CUSR0000SA0L1E,5/31/2020,265.461
CUSR0000SA0L1E,6/30/2020,265.839
CUSR0000SA0L1E,7/31/2020,267.373
CUSR0000SA0L1E,8/31/2020,268.39
CUSR0000SA0L1E,9/30/2020,268.9
CUSR0000SA0L1E,10/31/2020,269.28
CUSR0000SA0L1E,11/30/2020,269.967
CUSR0000SA0L1E,12/31/2020,270.34
CUSR0000SA0L1E,1/31/2021,270.422
CUSR0000SA0L1E,2/28/2021,270.813
CUSR0000SA0L1E,3/31/2021,271.461
CUSR0000SA0L1E,4/30/2021,273.665
CUSR0000SA0L1E,5/31/2021,275.494
CUSR0000SA0L1E,6/30/2021,277.585
CUSR0000SA0L1E,7/31/2021,278.612
CUSR0000SA0L1E,8/31/2021,278.993
CUSR0000SA0L1E,9/30/2021,279.71
CUSR0000SA0L1E,10/31/2021,281.623
CUSR0000SA0L1E,11/30/2021,283.393
CUSR0000SA0L1E,12/31/2021,285.221
CUSR0000SA0L1E,1/31/2022,286.811
CUSR0000SA0L1E,2/28/2022,288.287
CUSR0000SA0L1E,3/31/2022,289.041
CUSR0000SA0L1E,4/30/2022,290.515
CUSR0000SA0L1E,5/31/2022,292.072
CUSR0000SA0L1E,6/30/2022,293.972
CUSR0000SA0L1E,7/31/2022,295.055
CUSR0000SA0L1E,8/31/2022,296.569
CUSR0000SA0L1E,9/30/2022,298.284
